2025-11-13 21:55:36,629 [INFO] Starting daemon for workspace: /home/thomas/Workspace/issues
2025-11-13 21:55:36,629 [INFO] PID 7233 written to /home/thomas/Workspace/issues/.issues/daemon.pid
2025-11-13 21:55:36,635 [INFO] Daemon started successfully
2025-11-13 21:55:36,635 [INFO] Starting sync loop (mode: poll, interval: 5s)
2025-11-13 21:55:36,647 [INFO] Sync complete: {'exported': 167, 'skipped': 0, 'imported': 167, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:57:16,749 [INFO] Sync complete: {'exported': 1, 'skipped': 178, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:57:21,754 [INFO] Sync complete: {'exported': 0, 'skipped': 179, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:57:26,759 [INFO] Sync complete: {'exported': 1, 'skipped': 179, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:57:31,764 [INFO] Sync complete: {'exported': 1, 'skipped': 180, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:57:36,769 [INFO] Sync complete: {'exported': 0, 'skipped': 181, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:57:41,774 [INFO] Sync complete: {'exported': 1, 'skipped': 181, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:57:46,780 [INFO] Sync complete: {'exported': 0, 'skipped': 182, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:57:51,785 [INFO] Sync complete: {'exported': 1, 'skipped': 182, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:57:56,790 [INFO] Sync complete: {'exported': 0, 'skipped': 183, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:01,796 [INFO] Sync complete: {'exported': 1, 'skipped': 183, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:06,800 [INFO] Sync complete: {'exported': 1, 'skipped': 184, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:11,806 [INFO] Sync complete: {'exported': 0, 'skipped': 185, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:16,812 [INFO] Sync complete: {'exported': 1, 'skipped': 185, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:21,817 [INFO] Sync complete: {'exported': 0, 'skipped': 186, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:26,823 [INFO] Sync complete: {'exported': 1, 'skipped': 186, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:31,827 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:36,832 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:41,837 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:46,842 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:51,847 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:58:56,852 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:01,857 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:06,863 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:11,868 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:16,873 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:21,879 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:26,884 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:31,891 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:36,897 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:41,904 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:46,910 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:51,917 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 21:59:56,923 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:01,929 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:06,935 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:11,941 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:16,948 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:21,953 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:26,959 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:31,966 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:36,972 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:41,979 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:46,984 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:51,990 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:00:56,996 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:02,002 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:07,008 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:12,015 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:17,021 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:22,026 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:27,032 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:32,039 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:37,044 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:42,051 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:47,057 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:52,063 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:01:57,069 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:02,076 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:07,082 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:12,088 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:17,094 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:22,100 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:27,106 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:32,112 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:37,119 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:42,125 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:47,131 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:52,138 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:02:57,144 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:02,151 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:07,157 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:12,164 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:17,170 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:22,177 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:27,183 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:32,189 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:37,196 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:42,203 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:47,209 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:52,215 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:03:57,222 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:02,228 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:07,234 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:12,240 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:17,246 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:22,252 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:27,259 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:32,266 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:37,272 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:42,278 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:47,284 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:52,291 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:04:57,297 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:02,303 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:07,309 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:12,316 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:17,321 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:22,327 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:27,333 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:32,339 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:37,345 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:42,350 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:47,357 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:52,363 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:05:57,369 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:02,375 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:07,381 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:12,387 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:17,393 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:22,400 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:27,406 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:32,411 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:37,418 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:42,423 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:47,430 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:52,436 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:57,442 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:02,448 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:07,454 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:12,460 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:17,466 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:22,472 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:27,478 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:32,484 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:37,490 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:42,496 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:47,502 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:52,508 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:57,514 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:02,521 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:07,526 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:12,532 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:17,537 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:22,543 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:27,549 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:32,555 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:37,561 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:42,567 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:47,572 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:52,578 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:57,585 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:02,591 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:07,597 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:12,604 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:17,610 [INFO] Sync complete: {'exported': 0, 'skipped': 187, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
