2025-11-13 22:00:53,163 [INFO] Starting daemon for workspace: /home/thomas/Workspace/code-atlas
2025-11-13 22:00:53,163 [INFO] PID 7501 written to /home/thomas/Workspace/code-atlas/.issues/daemon.pid
2025-11-13 22:00:53,167 [INFO] Daemon started successfully
2025-11-13 22:00:53,167 [INFO] Starting sync loop (mode: poll, interval: 5s)
2025-11-13 22:00:53,175 [INFO] Sync complete: {'exported': 0, 'skipped': 0, 'imported': 0, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:38,378 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:43,380 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:48,383 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:53,386 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:06:58,389 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:03,392 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:08,395 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:13,398 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:18,401 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:23,403 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:28,406 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:33,408 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:38,412 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:43,414 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:48,417 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:53,420 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:07:58,422 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:03,425 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:08,428 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:13,431 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:18,433 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:23,436 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:28,439 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:33,442 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:38,445 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:43,447 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:48,450 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:53,452 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:08:58,455 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:03,458 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:08,461 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:13,464 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:18,466 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:23,469 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:28,471 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:33,475 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:38,479 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:43,482 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:48,486 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:53,489 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:09:58,492 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:03,494 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:08,497 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:13,500 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:18,503 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:23,506 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:28,509 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:33,512 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:38,514 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:43,516 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:48,519 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:53,522 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:10:58,525 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:03,527 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:08,530 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:13,533 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:18,536 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:23,539 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:28,542 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:33,545 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:38,548 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:43,551 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:48,553 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:53,556 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:11:58,558 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:03,561 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:08,563 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:13,565 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:18,568 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:23,570 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:28,573 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:33,576 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:38,579 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:43,581 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:48,585 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:53,588 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:12:58,592 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:03,596 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:08,598 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:13,600 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:18,602 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:23,604 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:28,607 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:33,609 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:38,612 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:43,615 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:48,618 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:53,620 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:13:58,623 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:14:03,625 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:14:08,628 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:14:13,630 [INFO] Sync complete: {'exported': 1, 'skipped': 19, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:14:18,633 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:14:23,635 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:14:28,638 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
2025-11-13 22:14:33,640 [INFO] Sync complete: {'exported': 0, 'skipped': 20, 'imported': 1, 'committed': False, 'pulled': False, 'pushed': False, 'errors': []}
